Transaction_id,Date,Supplier_Name,Category,Quantity,Tax,Selling_Price,Cost_Price,Profit,Discount
334,10-10-2022,Pehnava,Dress Material,1,57.72,5800,3150,2592.28,1050
334,10-10-2022,Pehnava,Dress Material,1,54.72,5500,2895,2550.28,1000
335,10-10-2022,H V,Dress Material,1,64.68,6500,2895,3540.32,0
335,10-10-2022,Pehnava,Dress Material,1,54.72,5500,2350,3095.28,0
335,10-10-2022,Pehnava,Dress Material,1,84.58,8500,4450,3965.42,0
335,10-10-2022,Pehnava,Dress Material,1,134.82,13550,7500,5915.18,0
336,11-10-2022,Pehnava,Dress Material,1,9.96,1000,1175,-184.96,2100
336,11-10-2022,Pehnava,Dress Material,1,9.96,1000,895,95.04,1500
336,11-10-2022,Pehnava,Dress Material,1,9.96,1000,1025,-34.96,1800
336,11-10-2022,Pehnava,Dress Material,1,14.92,1500,1095,390.08,350
336,11-10-2022,Pehnava,Dress Material,1,14.92,1500,1275,210.08,1400
336,11-10-2022,Pehnava,Dress Material,1,14.92,1500,1025,460.08,650
336,11-10-2022,Pehnava,Dress Material,1,14.92,1500,1025,460.08,650
336,11-10-2022,Pehnava,Dress Material,1,14.92,1500,850,635.08,450
336,11-10-2022,Pehnava,Dress Material,1,84.58,8500,4450,3965.42,0
336,11-10-2022,Pehnava,Dress Material,1,14.92,1500,1095,390.08,950
337,11-10-2022,Pehnava,Dress Material,1,13.94,1400,825,561.06,1400
337,11-10-2022,Pehnava,Dress Material,1,9.96,1000,725,265.04,1200
337,11-10-2022,Pehnava,Dress Material,1,13.94,1400,950,436.06,1450
337,11-10-2022,Pehnava,Dress Material,1,14.92,1500,995,490.08,450
337,11-10-2022,Pehnava,Dress Material,1,11.94,1200,1095,93.06,750
338,11-10-2022,Pehnava,Dress Material,1,27.86,2800,1950,822.14,1150
339,11-10-2022,Vandana,Dress Material,1,29.86,3000,1950,1020.14,1850
339,11-10-2022,Pehnava,Dress Material,1,29.86,3000,2150,820.14,1850
339,11-10-2022,Pehnava,Dress Material,1,49.76,5000,4100,850.24,2500
340,11-10-2022,Pehnava,Dress Material,1,54.72,5500,2395,3050.28,0
341,13-10-2022,H V,Dress Material,1,24.38,2450,1295,1130.62,0
341,13-10-2022,TATA,Dress Material,1,64.68,6500,3250,3185.32,0
341,13-10-2022,H V,Dress Material,1,64.68,6500,3000,3435.32,0
341,20-10-2022,Pehnava,Dress Material,2,112.44,11300,7000,4187.56,1700
343,13-10-2022,Pehnava,Dress Material,1,35.82,3600,1475,2089.18,0
344,13-10-2022,TATA,Dress Material,1,139.3,14000,10000,3860.7,4000
345,13-10-2022,H V,Dress Material,1,79.6,8000,8500,-579.6,4500
345,13-10-2022,H V,Dress Material,1,58.2,5850,4000,1791.8,2000
346,13-10-2022,Pehnava,Dress Material,1,38.3,3850,1695,2116.7,0
346,13-10-2022,Pehnava,Dress Material,1,24.88,2500,1450,1025.12,650
347,13-10-2022,Pehnava,Dress Material,1,39.8,4000,2150,1810.2,850
348,15-10-2022,Pehnava,Dress Material,1,34.82,3500,1795,1670.18,250
348,20-10-2022,Pehnava,Dress Material,3,110.46,11100,5685,5304.54,600
349,15-10-2022,Pehnava,Dress Material,1,29.36,2950,950,1970.64,0
351,16-10-2022,H V,Dress Material,1,25.38,2550,950,1574.62,300
351,16-10-2022,H V,Dress Material,1,24.88,2500,1150,1325.12,300
351,16-10-2022,Savita's Design,Dress Material,1,49.76,5000,2749,2201.24,1500
351,16-10-2022,Pehnava,Dress Material,1,64.68,6500,4250,2185.32,2000
351,16-10-2022,Pehnava,Dress Material,1,64.68,6500,4500,1935.32,2000
351,16-10-2022,Pehnava,Dress Material,1,54.72,5500,4000,1445.28,2000
352,16-10-2022,Pehnava,Dress Material,1,34.82,3500,1550,1915.18,650
352,16-10-2022,Pehnava,Dress Material,1,34.82,3500,1795,1670.18,350
352,16-10-2022,Pehnava,Dress Material,1,59.7,6000,1895,4045.3,500
352,16-10-2022,Pehnava,Dress Material,1,59.7,6000,2595,3345.3,500
352,16-10-2022,Pehnava,Dress Material,1,59.7,6000,2395,3545.3,500
353,16-10-2022,TATA,Dress Material,1,104.48,10500,6500,3895.52,2000
353,03-12-2022,Vandana,Dress Material,2,218.9,22000,13500,8281.1,3000
354,16-10-2022,Pehnava,Dress Material,1,59.7,6000,4735,1205.3,1850
355,20-10-2022,Pehnava,Dress Material,1,64.68,6500,2849,3586.32,0
356,20-10-2022,Pehnava,Dress Material,1,21.4,2150,1025,1103.6,0
356,20-10-2022,Pehnava,Dress Material,1,28.36,2850,1195,1626.64,0
356,20-10-2022,Pehnava,Dress Material,1,41.3,4150,1850,2258.7,0
357,20-10-2022,Vandana,Dress Material,1,64.68,6500,2750,3685.32,0
357,20-10-2022,Pehnava,Dress Material,1,164.18,16500,8250,8085.82,0
358,20-10-2022,Vandana,Dress Material,1,34.82,3500,2395,1070.18,3000
358,20-10-2022,Pehnava,Dress Material,1,99.5,10000,7500,2400.5,4500
358,10-12-2022,Pehnava,Dress Material,2,160.46,16125,9700,6264.54,500
359,20-10-2022,Pehnava,Dress Material,1,21.9,2200,1395,783.1,1500
360,20-10-2022,Pehnava,Dress Material,1,39.8,4000,2150,1810.2,250
361,20-10-2022,Pehnava,Dress Material,1,74.62,7500,3900,3525.38,600
361,20-10-2022,Matin Haji,Dress Material,1,64.68,6500,2995,3440.32,0
363,20-10-2022,TATA,Dress Material,1,164.18,16500,9000,7335.82,0
365,22-10-2022,Pehnava,Dress Material,1,19.9,2000,2250,-269.9,4500
366,22-10-2022,Pehnava,Dress Material,1,34.82,3500,1650,1815.18,350
366,22-10-2022,Pehnava,Dress Material,1,35.82,3600,2550,1014.18,1900
366,22-10-2022,Pehnava,Dress Material,2,16.92,1700,2542,-858.92,2300
368,22-10-2022,Shah Brothers,Dress Material,1,59.7,6000,2995,2945.3,500
368,22-10-2022,Pehnava,Dress Material,2,99.5,10000,5150,4750.5,1500
369,26-10-2022,H V,Dress Material,1,74.62,7500,3850,3575.38,0
370,26-10-2022,Vandana,Dress Material,1,144.28,14500,9250,5105.72,5000
370,26-10-2022,Vandana,Dress Material,1,139.3,14000,7500,6360.7,1500
371,26-10-2022,Pehnava,Dress Material,1,64.68,6500,2395,4040.32,0
372,26-10-2022,H V,Dress Material,1,38.3,3850,1750,2061.7,0
372,26-10-2022,Vandana,Dress Material,1,274.12,27550,15500,11775.88,0
372,26-10-2022,Pehnava,Dress Material,1,84.58,8500,4500,3915.42,0
373,31-10-2022,Meera,Dress Material,3,34.82,3500,3150,315.18,1150
375,26-10-2022,Pehnava,Dress Material,1,44.78,4500,2741,1714.22,2000
376,26-10-2022,Pehnava,Dress Material,1,31.84,3200,1440,1728.16,0
376,26-10-2022,Pehnava,Dress Material,1,27.86,2800,1295,1477.14,100
376,26-10-2022,Pehnava,Dress Material,1,34.82,3500,2395,1070.18,3000
377,27-10-2022,Pehnava,Dress Material,1,49.76,5000,2650,2300.24,500
378,27-10-2022,Pehnava,Dress Material,1,29.86,3000,2649,321.14,3500
378,27-10-2022,Pehnava,Dress Material,1,49.76,5000,3095,1855.24,1500
378,27-10-2022,Pehnava,Dress Material,1,44.78,4500,2750,1705.22,2000
379,27-10-2022,Vandana,Dress Material,1,64.68,6500,3795,2640.32,0
379,27-10-2022,Pehnava,Dress Material,1,104.48,10500,8300,2095.52,6000
379,27-10-2022,Pehnava,Dress Material,1,84.58,8500,6500,1915.42,4000
379,27-10-2022,Vandana,Dress Material,2,60.7,6100,3500,2539.3,500
380,27-10-2022,Pehnava,Dress Material,1,29.86,3000,1595,1375.14,850
380,27-10-2022,Pehnava,Dress Material,1,17.92,1800,750,1032.08,0
380,27-10-2022,Pehnava,Dress Material,1,29.86,3000,2250,720.14,2500
380,27-10-2022,Pehnava,Dress Material,1,34.82,3500,2150,1315.18,2000
380,27-10-2022,Pehnava,Dress Material,1,29.86,3000,1950,1020.14,1850
380,27-10-2022,Pehnava,Dress Material,1,44.78,4500,2995,1460.22,2000
380,27-10-2022,Pehnava,Dress Material,1,59.7,6000,3595,2345.3,1250
380,27-10-2022,Pehnava,Dress Material,1,44.78,4500,2250,2205.22,2000
380,03-12-2022,Pehnava,Dress Material,2,62.1,6240,3500,2677.9,600
381,29-10-2022,Pehnava,Dress Material,1,34.82,3500,1600,1865.18,0
382,26-02-2023,Vandana,Dress Material,2,64.68,6500,5600,835.32,3000
383,31-10-2022,Harsh Fabrics,Dress Material,1,44.78,4500,2657,1798.22,2000
384,01-11-2022,Harsh Fabrics,Dress Material,1,49.76,5000,1995,2955.24,850
384,01-11-2022,Pehnava,Dress Material,1,59.7,6000,2833,3107.3,500
385,01-11-2022,Harsh Fabrics,Dress Material,1,44.78,4500,2286,2169.22,0
385,01-11-2022,Harsh Fabrics,Dress Material,1,44.78,4500,2310,2145.22,0
386,01-11-2022,H V,Dress Material,1,24.38,2450,995,1430.62,0
386,01-11-2022,Pehnava,Dress Material,1,78.1,7850,4000,3771.9,0
386,19-11-2022,Harsh Fabrics,Dress Material,2,55.3,5557.5,4534,968.2,292.5
387,01-11-2022,Harsh Fabrics,Dress Material,1,41.8,4200,2150,2008.2,0
387,01-11-2022,Harsh Fabrics,Dress Material,1,34.82,3500,1250,2215.18,0
387,01-11-2022,Harsh Fabrics,Dress Material,1,84.58,8500,3650,4765.42,0
387,01-11-2022,Pehnava,Dress Material,1,54.72,5500,2143,3302.28,0
387,01-11-2022,Pehnava,Dress Material,1,64.68,6500,2833,3602.32,0
387,01-11-2022,Pehnava,Dress Material,1,64.68,6500,3229,3206.32,0
388,01-11-2022,Akhlaque Ansari,Dress Material,1,54.72,5500,2875,2570.28,1000
389,01-11-2022,Pehnava,Dress Material,1,19.9,2000,1795,185.1,1450
390,01-11-2022,Pehnava,Dress Material,1,34.82,3500,1850,1615.18,650
391,03-11-2022,Pehnava,Dress Material,1,23.88,2400,995,1381.12,50
392,03-11-2022,Pehnava,Dress Material,1,64.68,6500,2395,4040.32,0
393,03-11-2022,Harsh Fabrics,Dress Material,1,74.62,7500,4150,3275.38,1000
393,03-11-2022,Savita's Design,Dress Material,1,94.52,9500,5000,4405.48,0
393,03-11-2022,Harsh Fabrics,Dress Material,1,27.36,2750,1024,1698.64,0
393,05-11-2022,Pehnava,Dress Material,2,36.32,3650,3334,279.68,650
394,03-11-2022,Pehnava,Dress Material,1,84.58,8500,3650,4765.42,0
394,03-11-2022,Pehnava,Dress Material,1,72.14,7250,3150,4027.86,0
395,05-11-2022,Pehnava,Dress Material,1,24.88,2500,895,1580.12,650
395,05-11-2022,Pehnava,Dress Material,1,17.92,1800,995,787.08,650
396,06-11-2022,Harsh Fabrics,Dress Material,1,21.9,2200,1333,845.1,950
397,06-11-2022,Harsh Fabrics,Dress Material,1,49.76,5000,2286,2664.24,1500
398,06-11-2022,Pehnava,Dress Material,1,31.84,3200,2150,1018.16,950
398,06-11-2022,Pehnava,Dress Material,1,19.9,2000,1350,630.1,1350
398,06-11-2022,Pehnava,Dress Material,1,31.84,3200,2150,1018.16,1250
399,07-11-2022,Pehnava,Dress Material,1,64.68,6500,2595,3840.32,0
400,07-11-2022,Harsh Fabrics,Dress Material,1,59.7,6000,2752,3188.3,500
402,10-11-2022,TATA,Dress Material,1,24.88,2500,1795,680.12,1250
402,10-11-2022,Pehnava,Dress Material,1,24.88,2500,1795,680.12,950
402,10-11-2022,Pehnava,Dress Material,1,26.86,2700,2250,423.14,1800
403,12-11-2022,Pehnava,Dress Material,1,17.92,1800,1050,732.08,350
403,12-11-2022,Meera,Dress Material,1,27.86,2800,1075,1697.14,300
404,13-11-2022,Harsh Fabrics,Dress Material,1,39.8,4000,2024,1936.2,250
404,13-11-2022,Harsh Fabrics,Dress Material,1,39.8,4000,2190,1770.2,850
404,13-11-2022,Harsh Fabrics,Dress Material,1,49.76,5000,3405,1545.24,2850
405,13-11-2022,Savita's Design,Dress Material,1,34.82,3500,1595,1870.18,0
405,13-11-2022,Savita's Design,Dress Material,1,164.18,16500,8750,7585.82,0
405,13-11-2022,Pehnava,Dress Material,1,99.5,10000,6750,3150.5,3500
406,13-11-2022,Savita's Design,Dress Material,1,114.42,11500,12500,-1114.42,5000
407,19-11-2022,Vandana,Dress Material,1,34.32,3450,1750,1665.68,0
407,19-11-2022,Vandana,Dress Material,1,159.2,16000,8500,7340.8,0
407,19-11-2022,TATA,Dress Material,1,144.28,14500,16500,-2144.28,7000
407,19-11-2022,Harsh Fabrics,Dress Material,1,46.26,4650,2155,2448.74,0
407,19-11-2022,Vandana,Dress Material,2,109.44,11000,4450,6440.56,0
407,14-02-2023,Pehnava,Dress Material,3,217.68,21875,12600,9057.32,1500
408,19-11-2022,Harsh Fabrics,Dress Material,1,14.92,1500,1050,435.08,750
408,19-11-2022,Vandana,Dress Material,1,64.68,6500,2965,3470.32,0
408,19-11-2022,Pehnava,Dress Material,2,104.48,10500,4800,5595.52,0
409,19-11-2022,Harsh Fabrics,Dress Material,1,36.4,3657.5,1895,1726.1,192.5
409,19-11-2022,Harsh Fabrics,Dress Material,1,61.44,6175,2181,3932.56,325
410,19-11-2022,Harsh Fabrics,Dress Material,1,74.62,7500,4575,2850.38,2000
411,19-11-2022,Nazakat,Palazzo,1,0,4850,2000,2850,0
412,19-11-2022,Harsh Fabrics,Dress Material,1,31.34,3150,1250,1868.66,0
412,19-11-2022,H V,Dress Material,1,69.66,7000,5750,1180.34,4500
412,19-11-2022,Vandana,Dress Material,1,39.8,4000,3500,460.2,1500
412,19-11-2022,Pehnava,Dress Material,1,44.78,4500,3133,1322.22,2000
413,19-11-2022,Harsh Fabrics,Dress Material,1,41.3,4150,1895,2213.7,0
413,19-11-2022,Harsh Fabrics,Dress Material,1,48.26,4850,1857,2944.74,0
414,10-12-2022,Vandana,Dress Material,2,194.04,19500,23000,-3694.04,19500
415,10-12-2022,Vandana,Dress Material,2,167.18,16800,12000,4632.82,7200
416,10-12-2022,Pehnava,Dress Material,2,53.36,5362.5,3190,2119.14,1787.5
417,10-12-2022,Vandana,Dress Material,2,223.62,22475,19000,3251.38,7491.666667
417,10-12-2022,Vandana,Dress Material,2,169.64,17050,12000,4880.36,5683.333333
417,10-12-2022,Vandana,Dress Material,4,440.04,44225,34000,9784.96,14741.66667
417,10-12-2022,Savita's Design,Dress Material,2,300.74,30225,23000,6924.26,10075
417,10-12-2022,Savita's Design,Dress Material,2,285.32,28675,21000,7389.68,9558.333333
418,03-12-2022,Harsh Fabrics,Dress Material,1,94.04,9450,5250,4105.96,1050
418,03-12-2022,Harsh Fabrics,Dress Material,1,58.2,5850,2995,2796.8,650
418,03-12-2022,H V,Dress Material,1,85.08,8550,5000,3464.92,950
418,03-12-2022,Vandana,Dress Material,1,111.94,11250,7500,3638.06,1250
418,03-12-2022,Savita's Design,Dress Material,1,76.12,7650,4500,3073.88,850
418,03-12-2022,Pehnava,Dress Material,1,47.02,4725,2425,2252.98,525
418,03-12-2022,Neelam,Dress Material,1,58.2,5850,4000,1791.8,650
419,03-12-2022,Harsh Fabrics,Dress Material,1,62.68,6300,2238,3999.32,200
420,03-12-2022,TATA,Dress Material,1,109.46,11000,8900,1990.54,6500
422,03-12-2022,Vandana,Dress Material,1,29.86,3000,1975,995.14,1195
423,03-12-2022,Vandana,Dress Material,1,24.88,2500,2050,425.12,950
423,03-12-2022,Pehnava,Dress Material,1,24.88,2500,2785,-309.88,2250
423,02-01-2023,Harsh Fabrics,Dress Material,2,122.88,12350,7700,4527.12,1350
424,03-12-2022,Savita's Design,Dress Material,1,121.9,12250,13500,-1371.9,5250
426,03-12-2022,Savita's Design,Dress Material,1,149.26,15000,15000,-149.26,4500
427,03-12-2022,Harsh Fabrics,Dress Material,1,76.12,7650,4295,3278.88,850
427,03-12-2022,Harsh Fabrics,Dress Material,1,147.76,14850,8500,6202.24,1650
427,03-12-2022,Harsh Fabrics,Dress Material,1,138.8,13950,8500,5311.2,1550
427,03-12-2022,H V,Dress Material,1,102.98,10350,6800,3447.02,1150
427,03-12-2022,Vandana,Dress Material,1,111.94,11250,8500,2638.06,1250
427,03-12-2022,Vandana,Dress Material,1,58.2,5850,3000,2791.8,650
427,03-12-2022,TATA,Dress Material,1,54.18,5445,2467,2923.82,605
427,03-12-2022,TATA,Dress Material,1,31.34,3150,1725,1393.66,350
427,03-12-2022,Pehnava,Dress Material,1,40.3,4050,2600,1409.7,450
428,03-12-2022,Vandana,Dress Material,1,84.58,8500,3650,4765.42,0
428,03-12-2022,Vandana,Dress Material,1,58.2,5850,1995,3796.8,0
428,03-12-2022,Vandana,Dress Material,1,72.14,7250,3150,4027.86,0
428,03-12-2022,Savita's Design,Dress Material,1,104.48,10500,6500,3895.52,3000
428,03-12-2022,Pehnava,Dress Material,1,109.46,11000,6000,4890.54,1500
428,03-12-2022,Pehnava,Dress Material,1,109.46,11000,9500,1390.54,5500
428,03-12-2022,Pehnava,Dress Material,1,203.98,20500,18500,1796.02,5000
429,03-12-2022,Harsh Fabrics,Dress Material,1,44.78,4500,2965,1490.22,2000
429,03-12-2022,Vandana,Dress Material,1,24.88,2500,1286,1189.12,450
430,10-12-2022,Harsh Fabrics,Dress Material,1,75.62,7600,3790,3734.38,1900
430,10-12-2022,Harsh Fabrics,Dress Material,1,99.5,10000,6790,3110.5,2500
431,10-12-2022,Harsh Fabrics,Dress Material,1,41.04,4125,2975,1108.96,1375
431,10-12-2022,TATA,Dress Material,1,41.04,4125,1325,2758.96,1375
431,10-12-2022,Harsh Fabrics,Dress Material,2,100.24,10075,4300,5674.76,3358.333333
431,07-01-2023,Harsh Fabrics,Dress Material,2,80.98,8137.5,4800,3256.52,1050
431,30-01-2023,Harsh Fabrics,Dress Material,3,270.4,27175,16500,10404.6,1000
432,10-12-2022,Harsh Fabrics,Dress Material,1,94.04,9450,6500,2855.96,4050
432,10-12-2022,Vandana,Dress Material,1,67.92,6825,5100,1657.08,2925
432,10-12-2022,Neelam,Dress Material,1,54.68,5495,2790,2650.32,2355
433,10-12-2022,Harsh Fabrics,Dress Material,1,100.74,10125,5190,4834.26,3375
433,10-12-2022,TATA,Dress Material,1,63.44,6375,3525,2786.56,2125
433,10-12-2022,Harsh Fabrics,Dress Material,4,454.46,45675,29000,16220.54,15225
435,10-12-2022,Vandana,Dress Material,1,58.2,5850,2965,2826.8,650
436,10-12-2022,Pehnava,Dress Material,1,54.98,5525,2695,2775.02,975
437,10-12-2022,Harsh Fabrics,Dress Material,1,75.62,7600,3350,4174.38,1900
438,10-12-2022,Harsh Fabrics,Dress Material,1,35.1,3527.5,2095,1397.4,622.5
438,10-12-2022,Harsh Fabrics,Dress Material,1,80.34,8075,4100,3894.66,1425
438,10-12-2022,Pehnava,Dress Material,1,44.4,4462.5,2850,1568.1,787.5
439,10-12-2022,Harsh Fabrics,Dress Material,1,40.3,4050,2357,1652.7,450
440,10-12-2022,Harsh Fabrics,Dress Material,1,51.74,5200,3000,2148.26,1300
440,10-12-2022,Harsh Fabrics,Dress Material,1,43.78,4400,3500,856.22,1100
440,10-12-2022,Harsh Fabrics,Dress Material,1,43.78,4400,2250,2106.22,1100
440,10-12-2022,H V,Dress Material,1,56.92,5720,2850,2813.08,1430
441,10-12-2022,Harsh Fabrics,Dress Material,1,59.7,6000,3695,2245.3,1500
441,10-12-2022,Pehnava,Dress Material,1,83.58,8400,2725,5591.42,2100
445,10-12-2022,Harsh Fabrics,Dress Material,2,109.06,10960,5950,4900.94,2740
446,10-12-2022,Harsh Fabrics,Dress Material,1,30.9,3105,1619,1455.1,345
446,10-12-2022,Harsh Fabrics,Dress Material,1,91.54,9200,4825,4283.46,2300
447,10-12-2022,Vandana,Dress Material,1,75.62,7600,4750,2774.38,1900
448,10-12-2022,TATA,Dress Material,1,67.66,6800,3150,3582.34,1700
448,10-12-2022,Pehnava,Dress Material,1,123.38,12400,9000,3276.62,3100
448,06-02-2023,Harsh Fabrics,Dress Material,3,115.42,11600,5625,5859.58,1000
449,12-12-2022,Harsh Fabrics,Dress Material,1,29.86,3000,1850,1120.14,850
449,12-12-2022,Shah Brothers,Dress Material,1,34.82,3500,1995,1470.18,1000
449,12-12-2022,Pehnava,Dress Material,1,37.82,3800,2775,987.18,2500
449,12-12-2022,Pehnava,Dress Material,1,34.82,3500,1825,1640.18,750
450,12-12-2022,Pehnava,Dress Material,1,59.7,6000,2895,3045.3,1500
452,21-12-2022,Harsh Fabrics,Dress Material,1,17.92,1800,1295,487.08,1150
452,21-12-2022,Pehnava,Dress Material,1,26.86,2700,1495,1178.14,550
452,21-12-2022,Pehnava,Dress Material,1,28.86,2900,1350,1521.14,750
453,21-12-2022,Pehnava,Dress Material,1,24.38,2450,950,1475.62,0
454,21-12-2022,Harsh Fabrics,Dress Material,1,24.88,2500,1495,980.12,1000
454,21-12-2022,Disha Enterprise,Dress Material,1,34.82,3500,3000,465.18,2500
454,21-12-2022,Pehnava,Dress Material,1,29.86,3000,2375,595.14,2890
456,21-12-2022,Pehnava,Dress Material,1,11.44,1150,850,288.56,1000
456,13-03-2023,Savita's Design,Dress Material,2,30.62,3077.5,2150,896.88,900
457,02-01-2023,Harsh Fabrics,Dress Material,3,231.58,23275,11370,11673.42,5818.75
458,21-12-2022,Harsh Fabrics,Dress Material,1,31.34,3150,1450,1668.66,350
458,21-12-2022,Savita's Design,Dress Material,1,31.34,3150,1550,1568.66,350
458,21-12-2022,Savita's Design,Dress Material,1,38.06,3825,2250,1536.94,425
458,30-04-2023,Pehnava,Dress Material,2,40.6,4080,2400,1639.4,1020
459,21-12-2022,Pehnava,Dress Material,1,37.82,3800,1650,2112.18,0
460,21-12-2022,Vandana,Dress Material,1,154.22,15500,8600,6745.78,2000
461,21-12-2022,Harsh Fabrics,Dress Material,1,76.12,7650,4500,3073.88,850
461,21-12-2022,Savita's Design,Dress Material,1,58.2,5850,3500,2291.8,650
461,21-12-2022,Savita's Design,Dress Material,1,49.26,4950,2225,2675.74,550
462,21-12-2022,Harsh Fabrics,Dress Material,1,76.12,7650,4075,3498.88,850
462,21-12-2022,Shah Brothers,Dress Material,1,67.16,6750,4500,2182.84,750
463,21-12-2022,Pehnava,Dress Material,1,37.82,3800,1750,2012.18,0
464,22-12-2022,Pehnava,Dress Material,1,15.92,1600,750,834.08,550
465,22-12-2022,Harsh Fabrics,Dress Material,1,99.5,10000,6500,3400.5,3500
465,22-12-2022,Savita's Design,Dress Material,1,15.92,1600,975,609.08,350
466,25-12-2022,Harsh Fabrics,Dress Material,1,29.86,3000,2495,475.14,3500
466,25-12-2022,Harsh Fabrics,Dress Material,1,27.86,2800,2750,22.14,2700
466,25-12-2022,TATA,Dress Material,1,29.86,3000,3850,-879.86,3850
466,25-12-2022,Pehnava,Dress Material,1,24.88,2500,1990,485.12,1350
467,11-04-2023,Harsh Fabrics,Dress Material,2,98.5,9900,3980,5821.5,2475
468,25-12-2022,TATA,Dress Material,1,99.5,10000,8500,1400.5,6500
469,25-12-2022,Pehnava,Dress Material,1,74.62,7500,3395,4030.38,0
469,25-12-2022,Pehnava,Dress Material,1,31.84,3200,1595,1573.16,300
470,28-12-2022,ADA,Dress Material,1,139.3,14000,10500,3360.7,4500
470,10-01-2023,Savita's Design,Palazzo,2,68.06,6840,3800,2971.94,760
470,10-01-2023,ADA,Dress Material,4,1086.32,109175,62000,46088.68,10500
470,06-02-2023,Vandana,Pant,6,62.66,6300,3600,2637.34,0
470,14-02-2023,Savita's Design,Dress Material,6,723.62,72725,42000,30001.38,5000
470,14-02-2023,ADA,Dress Material,3,457.7,46000,28500,17042.3,5000
470,09-03-2023,ADA,Dress Material,6,796.26,80025,45000,34228.74,5500
471,22-01-2023,ADA,Dress Material,5,709.2,71275,35000,35565.8,3500
473,28-12-2022,Pehnava,Dress Material,1,24.38,2450,1295,1130.62,500
474,28-12-2022,Pehnava,Dress Material,1,34.82,3500,2395,1070.18,2000
474,28-12-2022,Pehnava,Dress Material,1,34.82,3500,2750,715.18,2000
474,28-12-2022,Pehnava,Dress Material,1,29.86,3000,1495,1475.14,500
475,28-12-2022,Pehnava,Dress Material,1,51.74,5200,2095,3053.26,1300
475,28-12-2022,Pehnava,Dress Material,1,35.82,3600,1995,1569.18,900
475,28-12-2022,Pehnava,Dress Material,1,27.86,2800,1595,1177.14,700
476,28-12-2022,Pehnava,Dress Material,1,27.86,2800,950,1822.14,0
477,28-12-2022,Harsh Fabrics,Dress Material,1,68.16,6850,1875,4906.84,0
478,28-12-2022,Harsh Fabrics,Dress Material,1,22.38,2250,1050,1177.62,0
478,28-12-2022,Harsh Fabrics,Dress Material,1,64.68,6500,3650,2785.32,3000
478,28-12-2022,Harsh Fabrics,Dress Material,1,54.72,5500,2995,2450.28,2000
478,28-12-2022,Harsh Fabrics,Dress Material,1,54.72,5500,2895,2550.28,1750
478,28-12-2022,Savita's Design,Sharara,1,21.4,2150,1075,1053.6,0
478,28-12-2022,Pehnava,Dress Material,1,54.72,5500,1404,4041.28,0
478,28-12-2022,Pehnava,Dress Material,1,48.26,4850,1990,2811.74,0
478,28-12-2022,Pehnava,Dress Material,1,54.72,5500,2490,2955.28,1000
478,28-12-2022,Savita's Design,Dress Material,1,54.72,5500,3425,2020.28,3350
478,02-01-2023,Pehnava,Kurti,4,194.28,19525,11000,8330.72,3445.588235
479,28-12-2022,Savita's Design,Dress Material,1,134.32,13500,4600,8765.68,0
479,07-01-2023,Vandana,Dress Material,2,258.7,26000,18500,7241.3,6000
479,22-01-2023,Savita's Design,Dress Material,4,459.96,46225,35000,10765.04,6500
480,28-12-2022,Savita's Design,Pant,1,12.44,1250,625,612.56,0
480,28-12-2022,Savita's Design,Pant,1,9.46,950,475,465.54,0
480,28-12-2022,Savita's Design,Pant,2,30.84,3100,1550,1519.16,0
480,10-01-2023,Savita's Design,Pant,2,26.22,2635,1550,1058.78,1129.285714
481,28-12-2022,Savita's Design,Pant,1,18.4,1850,925,906.6,0
481,01-02-2023,Savita's Design,Dress Material,3,636.82,64000,42750,20613.18,13500
481,05-03-2023,ADA,Dress Material,3,328.36,33000,18000,14671.64,6500
482,28-12-2022,Pehnava,Dress Material,1,24.88,2500,1750,725.12,1250
483,02-01-2023,Savita's Design,Pant,1,30.02,3017.5,1775,1212.48,532.5
483,02-01-2023,Savita's Design,Ghagra,1,384.82,38675,22750,15540.18,6825
483,07-01-2023,Savita's Design,Sharara,3,91.84,9230,5325,3813.16,1628.823529
483,10-01-2023,Savita's Design,Palazzo,2,61.82,6212.5,3550,2600.68,1096.323529
483,22-01-2023,Savita's Design,Pant,2,27.6,2775,1850,897.4,1494.230769
483,19-04-2023,Savita's Design,Pant,2,22.36,2247.5,1450,775.14,963.2142857
484,02-01-2023,Vandana,Dress Material,1,80.34,8075,5500,2494.66,1425
487,02-01-2023,Savita's Design,Dress Material,1,164.92,16575,9750,6660.08,2925
488,07-01-2023,Harsh Fabrics,Dress Material,1,34.82,3500,2425,1040.18,3000
489,14-02-2023,ADA,Dress Material,3,408.22,41025,31500,9116.78,6000
490,07-01-2023,TATA,Dress Material,1,114.42,11500,9000,2385.58,6500
491,07-01-2023,H V,Dress Material,1,48.8,4905,2500,2356.2,545
491,07-01-2023,Savita's Design,Dress Material,1,58.2,5850,3000,2791.8,650
491,06-02-2023,Savita's Design,Dress Material,2,179.6,18050,9500,8370.4,2005.555556
491,27-04-2023,Nazakat,Dress Material,2,22.4,2250,2200,27.6,1500
491,27-05-2023,ADA,Dress Material,5,481.36,48375,25000,22893.64,5500
492,07-01-2023,Harsh Fabrics,Dress Material,1,34.82,3500,1695,1770.18,0
492,07-01-2023,Pehnava,Dress Material,1,44.78,4500,2250,2205.22,1000
493,07-01-2023,Harsh Fabrics,Dress Material,1,34.82,3500,1925,1540.18,1350
